parent_channel,week_start,message_count
general,2024-01-01,117
general,2024-01-08,388
general,2024-01-15,350
general,2024-01-22,250
general,2024-01-29,154
general,2024-02-05,251
general,2024-02-12,146
general,2024-02-19,115
general,2024-02-26,85
general,2024-03-04,90
general,2024-03-11,270
general,2024-03-18,196
general,2024-03-25,119
general,2024-04-01,182
general,2024-04-08,169
general,2024-04-15,207
general,2024-04-22,211
general,2024-04-29,258
general,2024-05-06,130
general,2024-05-13,138
general,2024-05-20,108
general,2024-05-27,928
general,2024-06-03,633
general,2024-06-10,134
general,2024-06-17,198
general,2024-06-24,172
general,2024-07-01,176
general,2024-07-08,203
general,2024-07-15,425
general,2024-07-22,316
general,2024-07-29,107
general,2024-08-05,192
general,2024-08-12,162
general,2024-08-19,179
general,2024-08-26,179
general,2024-09-02,153
general,2024-09-09,209
general,2024-09-16,69
general,2024-09-23,183
general,2024-09-30,180
general,2024-10-07,107
general,2024-10-14,94
general,2024-10-21,135
general,2024-10-28,198
general,2024-11-04,299
general,2024-11-11,276
general,2024-11-18,100
general,2024-11-25,45
general,2024-12-02,80
general,2024-12-09,86
general,2024-12-16,62
general,2024-12-23,107
general,2024-12-30,37
general,2025-01-06,60
general,2025-01-13,304
general,2025-01-20,100
general,2025-01-27,82
general,2025-02-03,135
general,2025-02-10,188
general,2025-02-17,68
general,2025-02-24,144
general,2025-03-03,111
general,2025-03-10,92
general,2025-03-17,143
general,2025-03-24,124
general,2025-03-31,180
general,2025-04-07,149
general,2025-04-14,198
general,2025-04-21,130
general,2025-04-28,91
general,2025-05-05,145
general,2025-05-12,82
general,2025-05-19,124
general,2025-05-26,259
general,2025-06-02,196
general,2025-06-09,328
general,2025-06-16,336
general,2025-06-23,145
general,2025-06-30,217
general,2025-07-07,91
general,2025-07-14,85
general,2025-07-21,179
general,2025-07-28,132
general,2025-08-04,84
general,2025-08-11,83
general,2025-08-18,167
general,2025-08-25,140
general,2025-09-01,168
general,2025-09-08,308
general,2025-09-15,100
general,2025-09-22,192
general,2025-09-29,102
general,2025-10-06,226
general,2025-10-13,245
general,2025-10-20,219
general,2025-10-27,168
general,2025-11-03,167
general,2025-11-10,271
general,2025-11-17,141
general,2025-11-24,95
general,2025-12-01,188
general,2025-12-08,554
general,2025-12-15,113
general,2025-12-22,341
general,2025-12-29,220
general,2026-01-05,334
general,2026-01-12,139
general,2026-01-19,96
general,2026-01-26,96
general,2026-02-02,142
general,2026-02-09,366
general,2026-02-16,171
general,2026-02-23,174
general,2026-03-02,72
general,2026-03-09,180
general,2026-03-16,79
general,2026-03-23,128
general,2026-03-30,64
general,2026-04-06,79
general,2026-04-13,138
general,2026-04-20,35
general,2026-04-27,59
general,2026-05-04,56
general,2026-05-11,72
general,2026-05-18,32
general,2026-05-25,133
general,2026-06-01,153
general,2026-06-08,89
general,2026-06-15,162
general,2026-06-22,577
general,2026-06-29,246
general,2026-07-06,314
general,2026-07-13,141
general-leftist-stuff,2020-09-21,1
general-leftist-stuff,2020-09-28,68
general-leftist-stuff,2020-10-05,169
general-leftist-stuff,2020-10-12,19
general-leftist-stuff,2020-10-19,77
general-leftist-stuff,2020-10-26,130
general-leftist-stuff,2020-11-02,72
general-leftist-stuff,2020-11-09,10
general-leftist-stuff,2020-11-16,21
general-leftist-stuff,2020-11-23,42
general-leftist-stuff,2020-11-30,81
general-leftist-stuff,2020-12-07,94
general-leftist-stuff,2020-12-14,64
general-leftist-stuff,2020-12-21,1
general-leftist-stuff,2020-12-28,24
general-leftist-stuff,2021-01-04,17
general-leftist-stuff,2021-01-11,28
general-leftist-stuff,2021-01-18,81
general-leftist-stuff,2021-01-25,370
general-leftist-stuff,2021-02-01,170
general-leftist-stuff,2021-02-08,172
general-leftist-stuff,2021-02-15,20
general-leftist-stuff,2021-02-22,11
general-leftist-stuff,2021-03-01,13
general-leftist-stuff,2021-03-08,74
general-leftist-stuff,2021-03-15,96
general-leftist-stuff,2021-03-22,139
general-leftist-stuff,2021-03-29,45
general-leftist-stuff,2021-04-05,55
general-leftist-stuff,2021-04-12,134
general-leftist-stuff,2021-04-19,154
general-leftist-stuff,2021-04-26,156
general-leftist-stuff,2021-05-03,78
general-leftist-stuff,2021-05-10,33
general-leftist-stuff,2021-05-17,67
general-leftist-stuff,2021-05-24,172
general-leftist-stuff,2021-05-31,71
general-leftist-stuff,2021-06-07,34
general-leftist-stuff,2021-06-14,58
general-leftist-stuff,2021-06-21,155
general-leftist-stuff,2021-06-28,131
general-leftist-stuff,2021-07-05,172
general-leftist-stuff,2021-07-12,134
general-leftist-stuff,2021-07-19,11
general-leftist-stuff,2021-07-26,27
general-leftist-stuff,2021-08-02,33
general-leftist-stuff,2021-08-09,76
general-leftist-stuff,2021-08-16,66
general-leftist-stuff,2021-08-23,50
general-leftist-stuff,2021-08-30,6
general-leftist-stuff,2021-09-06,36
general-leftist-stuff,2021-09-13,92
general-leftist-stuff,2021-09-20,147
general-leftist-stuff,2021-09-27,17
general-leftist-stuff,2021-10-04,27
general-leftist-stuff,2021-10-11,34
general-leftist-stuff,2021-10-18,36
general-leftist-stuff,2021-10-25,54
general-leftist-stuff,2021-11-01,66
general-leftist-stuff,2021-11-08,11
general-leftist-stuff,2021-11-15,68
general-leftist-stuff,2021-11-22,30
general-leftist-stuff,2021-11-29,133
general-leftist-stuff,2021-12-06,62
general-leftist-stuff,2021-12-13,77
general-leftist-stuff,2021-12-20,58
general-leftist-stuff,2021-12-27,235
general-leftist-stuff,2022-01-03,36
general-leftist-stuff,2022-01-10,16
general-leftist-stuff,2022-01-17,23
general-leftist-stuff,2022-01-24,22
general-leftist-stuff,2022-01-31,13
general-leftist-stuff,2022-02-07,30
general-leftist-stuff,2022-02-14,109
general-leftist-stuff,2022-02-21,28
general-leftist-stuff,2022-02-28,155
general-leftist-stuff,2022-03-07,33
general-leftist-stuff,2022-03-14,41
general-leftist-stuff,2022-03-21,11
general-leftist-stuff,2022-03-28,8
general-leftist-stuff,2022-04-04,10
general-leftist-stuff,2022-04-11,19
general-leftist-stuff,2022-04-18,86
general-leftist-stuff,2022-04-25,64
general-leftist-stuff,2022-05-02,98
general-leftist-stuff,2022-05-09,79
general-leftist-stuff,2022-05-16,23
general-leftist-stuff,2022-05-23,11
general-leftist-stuff,2022-05-30,55
general-leftist-stuff,2022-06-06,37
general-leftist-stuff,2022-06-13,11
general-leftist-stuff,2022-06-20,206
general-leftist-stuff,2022-06-27,38
general-leftist-stuff,2022-07-04,21
general-leftist-stuff,2022-07-11,63
general-leftist-stuff,2022-07-18,21
general-leftist-stuff,2022-07-25,63
general-leftist-stuff,2022-08-01,54
general-leftist-stuff,2022-08-08,10
general-leftist-stuff,2022-08-15,16
general-leftist-stuff,2022-08-22,12
general-leftist-stuff,2022-08-29,22
general-leftist-stuff,2022-09-05,16
general-leftist-stuff,2022-09-12,15
general-leftist-stuff,2022-09-19,23
general-leftist-stuff,2022-09-26,21
general-leftist-stuff,2022-10-03,9
general-leftist-stuff,2022-10-17,12
general-leftist-stuff,2022-10-24,7
general-leftist-stuff,2022-10-31,20
general-leftist-stuff,2022-11-07,17
general-leftist-stuff,2022-11-14,20
general-leftist-stuff,2022-11-21,60
general-leftist-stuff,2022-11-28,34
general-leftist-stuff,2022-12-05,39
general-leftist-stuff,2022-12-12,35
general-leftist-stuff,2022-12-19,27
general-leftist-stuff,2022-12-26,5
general-leftist-stuff,2023-01-02,10
general-leftist-stuff,2023-01-09,9
general-leftist-stuff,2023-01-16,15
general-leftist-stuff,2023-01-23,145
general-leftist-stuff,2023-01-30,62
general-leftist-stuff,2023-02-06,34
general-leftist-stuff,2023-02-13,41
general-leftist-stuff,2023-02-20,482
general-leftist-stuff,2023-02-27,637
general-leftist-stuff,2023-03-06,328
general-leftist-stuff,2023-03-13,1199
general-leftist-stuff,2023-03-20,953
general-leftist-stuff,2023-03-27,171
general-leftist-stuff,2023-04-03,96
general-leftist-stuff,2023-04-10,187
general-leftist-stuff,2023-04-17,141
general-leftist-stuff,2023-04-24,105
general-leftist-stuff,2023-05-01,28
general-leftist-stuff,2023-05-08,6
general-leftist-stuff,2023-05-15,100
general-leftist-stuff,2023-05-22,16
general-leftist-stuff,2023-05-29,31
general-leftist-stuff,2023-06-05,47
general-leftist-stuff,2023-06-12,33
general-leftist-stuff,2023-06-19,89
general-leftist-stuff,2023-06-26,11
general-leftist-stuff,2023-07-03,53
general-leftist-stuff,2023-07-10,31
general-leftist-stuff,2023-07-17,104
general-leftist-stuff,2023-07-24,151
general-leftist-stuff,2023-07-31,16
general-leftist-stuff,2023-08-07,39
general-leftist-stuff,2023-08-14,11
general-leftist-stuff,2023-08-21,30
general-leftist-stuff,2023-09-04,15
general-leftist-stuff,2023-09-11,18
general-leftist-stuff,2023-09-18,33
general-leftist-stuff,2023-09-25,34
general-leftist-stuff,2023-10-02,141
general-leftist-stuff,2023-10-09,131
general-leftist-stuff,2023-10-16,1
general-leftist-stuff,2023-10-23,103
general-leftist-stuff,2023-10-30,5
general-leftist-stuff,2023-11-06,31
general-leftist-stuff,2023-11-13,73
general-leftist-stuff,2023-11-20,31
general-leftist-stuff,2023-11-27,32
general-leftist-stuff,2023-12-04,17
general-leftist-stuff,2023-12-11,7
general-leftist-stuff,2023-12-18,31
general-leftist-stuff,2023-12-25,11
general-leftist-stuff,2024-01-01,7
general-leftist-stuff,2024-01-08,22
general-leftist-stuff,2024-01-15,46
general-leftist-stuff,2024-01-29,40
general-leftist-stuff,2024-02-05,3
general-leftist-stuff,2024-02-12,38
general-leftist-stuff,2024-02-19,170
general-leftist-stuff,2024-02-26,4
general-leftist-stuff,2024-03-04,12
general-leftist-stuff,2024-03-11,10
general-leftist-stuff,2024-03-18,8
general-leftist-stuff,2024-03-25,42
general-leftist-stuff,2024-04-01,5
general-leftist-stuff,2024-04-08,5
general-leftist-stuff,2024-04-15,25
general-leftist-stuff,2024-04-22,12
general-leftist-stuff,2024-04-29,65
general-leftist-stuff,2024-05-06,11
general-leftist-stuff,2024-05-13,6
general-leftist-stuff,2024-05-20,60
general-leftist-stuff,2024-05-27,10
general-leftist-stuff,2024-06-03,38
general-leftist-stuff,2024-06-10,28
general-leftist-stuff,2024-06-17,16
general-leftist-stuff,2024-06-24,110
general-leftist-stuff,2024-07-01,156
general-leftist-stuff,2024-07-08,115
general-leftist-stuff,2024-07-15,135
general-leftist-stuff,2024-07-22,189
general-leftist-stuff,2024-07-29,16
general-leftist-stuff,2024-08-05,144
general-leftist-stuff,2024-08-12,11
general-leftist-stuff,2024-08-19,269
general-leftist-stuff,2024-08-26,170
general-leftist-stuff,2024-09-02,27
general-leftist-stuff,2024-09-09,40
general-leftist-stuff,2024-09-16,60
general-leftist-stuff,2024-09-23,66
general-leftist-stuff,2024-09-30,74
general-leftist-stuff,2024-10-07,19
general-leftist-stuff,2024-10-14,19
general-leftist-stuff,2024-10-21,79
general-leftist-stuff,2024-10-28,42
general-leftist-stuff,2024-11-04,25
general-leftist-stuff,2024-11-11,23
general-leftist-stuff,2024-11-18,48
general-leftist-stuff,2024-11-25,26
general-leftist-stuff,2024-12-02,129
general-leftist-stuff,2024-12-09,121
general-leftist-stuff,2024-12-16,38
general-leftist-stuff,2024-12-23,33
general-leftist-stuff,2024-12-30,39
general-leftist-stuff,2025-01-06,44
general-leftist-stuff,2025-01-13,56
general-leftist-stuff,2025-01-20,31
general-leftist-stuff,2025-01-27,34
general-leftist-stuff,2025-02-03,47
general-leftist-stuff,2025-02-10,10
general-leftist-stuff,2025-02-17,39
general-leftist-stuff,2025-02-24,89
general-leftist-stuff,2025-03-03,6
general-leftist-stuff,2025-03-10,28
general-leftist-stuff,2025-03-17,20
general-leftist-stuff,2025-03-24,48
general-leftist-stuff,2025-03-31,89
general-leftist-stuff,2025-04-07,44
general-leftist-stuff,2025-04-14,8
general-leftist-stuff,2025-04-21,99
general-leftist-stuff,2025-04-28,35
general-leftist-stuff,2025-05-05,29
general-leftist-stuff,2025-05-12,22
general-leftist-stuff,2025-05-19,25
general-leftist-stuff,2025-05-26,44
general-leftist-stuff,2025-06-02,23
general-leftist-stuff,2025-06-09,132
general-leftist-stuff,2025-06-16,901
general-leftist-stuff,2025-06-23,519
general-leftist-stuff,2025-06-30,55
general-leftist-stuff,2025-07-07,44
general-leftist-stuff,2025-07-14,28
general-leftist-stuff,2025-07-21,40
general-leftist-stuff,2025-07-28,40
general-leftist-stuff,2025-08-04,45
general-leftist-stuff,2025-08-11,42
general-leftist-stuff,2025-08-18,24
general-leftist-stuff,2025-08-25,44
general-leftist-stuff,2025-09-01,7
general-leftist-stuff,2025-09-08,239
general-leftist-stuff,2025-09-15,139
general-leftist-stuff,2025-09-22,68
general-leftist-stuff,2025-09-29,30
general-leftist-stuff,2025-10-06,48
general-leftist-stuff,2025-10-13,177
general-leftist-stuff,2025-10-20,35
general-leftist-stuff,2025-10-27,31
general-leftist-stuff,2025-11-03,179
general-leftist-stuff,2025-11-10,164
general-leftist-stuff,2025-11-17,54
general-leftist-stuff,2025-11-24,42
general-leftist-stuff,2025-12-01,54
general-leftist-stuff,2025-12-08,68
general-leftist-stuff,2025-12-15,118
general-leftist-stuff,2025-12-22,19
general-leftist-stuff,2025-12-29,332
general-leftist-stuff,2026-01-05,301
general-leftist-stuff,2026-01-12,251
general-leftist-stuff,2026-01-19,141
general-leftist-stuff,2026-01-26,372
general-leftist-stuff,2026-02-02,40
general-leftist-stuff,2026-02-09,23
general-leftist-stuff,2026-02-16,19
general-leftist-stuff,2026-02-23,27
general-leftist-stuff,2026-03-02,190
general-leftist-stuff,2026-03-09,64
general-leftist-stuff,2026-03-16,90
general-leftist-stuff,2026-03-23,41
general-leftist-stuff,2026-03-30,86
general-leftist-stuff,2026-04-06,35
general-leftist-stuff,2026-04-13,58
general-leftist-stuff,2026-04-20,29
general-leftist-stuff,2026-04-27,18
general-leftist-stuff,2026-05-04,47
general-leftist-stuff,2026-05-11,27
general-leftist-stuff,2026-05-18,3
general-leftist-stuff,2026-05-25,22
general-leftist-stuff,2026-06-01,24
general-leftist-stuff,2026-06-08,24
general-leftist-stuff,2026-06-15,285
general-leftist-stuff,2026-06-22,27
general-leftist-stuff,2026-06-29,43
general-leftist-stuff,2026-07-06,106
general-leftist-stuff,2026-07-13,76
good-news,2026-03-16,39
good-news,2026-03-23,19
good-news,2026-03-30,12
good-news,2026-04-06,36
good-news,2026-04-13,28
good-news,2026-04-20,10
good-news,2026-04-27,7
good-news,2026-05-04,11
good-news,2026-05-11,1
good-news,2026-05-25,1
good-news,2026-06-01,5
good-news,2026-06-08,17
good-news,2026-06-22,9
good-news,2026-06-29,6
good-news,2026-07-06,6
good-news,2026-07-13,10
guide-of-blood,2021-02-08,44
guide-of-blood,2021-05-31,1
guide-of-blood,2021-10-04,1
guide-of-blood,2021-11-22,1
head-pats,2020-12-07,78
head-pats,2020-12-14,9
head-pats,2020-12-21,1
head-pats,2020-12-28,4
head-pats,2021-01-18,27
head-pats,2021-01-25,35
head-pats,2021-02-01,30
head-pats,2021-02-08,18
head-pats,2021-02-15,46
head-pats,2021-02-22,6
head-pats,2021-03-01,24
head-pats,2021-03-08,28
head-pats,2021-03-15,23
head-pats,2021-03-22,44
head-pats,2021-03-29,11
head-pats,2021-04-05,25
head-pats,2021-04-12,28
head-pats,2021-04-19,23
head-pats,2021-04-26,47
head-pats,2021-05-03,16
head-pats,2021-05-10,15
head-pats,2021-05-17,27
head-pats,2021-05-24,14
head-pats,2021-05-31,23
head-pats,2021-06-07,8
head-pats,2021-06-14,18
head-pats,2021-06-21,35
head-pats,2021-06-28,20
head-pats,2021-07-05,23
head-pats,2021-07-12,42
head-pats,2021-07-19,8
head-pats,2021-07-26,4
head-pats,2021-08-02,6
head-pats,2021-08-09,5
head-pats,2021-08-16,4
head-pats,2021-08-23,4
head-pats,2021-08-30,45
head-pats,2021-09-06,16
head-pats,2021-09-13,16
head-pats,2021-09-20,29
head-pats,2021-09-27,56
head-pats,2021-10-04,31
head-pats,2021-10-11,22
head-pats,2021-10-18,29
head-pats,2021-10-25,9
head-pats,2021-11-01,22
head-pats,2021-11-08,36
head-pats,2021-11-15,18
head-pats,2021-11-22,22
head-pats,2021-11-29,24
head-pats,2021-12-06,47
head-pats,2021-12-13,38
head-pats,2021-12-20,60
head-pats,2021-12-27,38
head-pats,2022-01-03,21
head-pats,2022-01-10,28
head-pats,2022-01-17,22
head-pats,2022-01-24,19
head-pats,2022-01-31,10
head-pats,2022-02-07,28
head-pats,2022-02-14,17
head-pats,2022-02-21,16
head-pats,2022-02-28,11
head-pats,2022-03-07,33
head-pats,2022-03-14,82
head-pats,2022-03-21,16
head-pats,2022-03-28,3
head-pats,2022-04-04,1
head-pats,2022-04-18,3
head-pats,2022-04-25,2
head-pats,2022-05-02,4
head-pats,2022-05-09,18
head-pats,2022-05-16,6
head-pats,2022-05-23,11
head-pats,2022-05-30,5
head-pats,2022-06-06,4
head-pats,2022-06-13,1
head-pats,2022-06-20,10
head-pats,2022-06-27,11
head-pats,2022-07-04,6
head-pats,2022-07-11,14
head-pats,2022-07-18,3
head-pats,2022-08-01,12
head-pats,2022-08-08,1
head-pats,2022-08-15,7
head-pats,2022-08-22,9
head-pats,2022-09-12,6
head-pats,2022-09-19,4
head-pats,2022-10-03,6
head-pats,2022-10-10,14
head-pats,2022-10-24,3
head-pats,2022-10-31,4
head-pats,2022-11-21,23
head-pats,2022-11-28,17
head-pats,2022-12-05,4
head-pats,2022-12-12,2
head-pats,2022-12-19,4
head-pats,2022-12-26,20
head-pats,2023-01-02,3
head-pats,2023-01-09,5
head-pats,2023-01-16,17
head-pats,2023-01-23,23
head-pats,2023-01-30,16
head-pats,2023-02-06,59
head-pats,2023-02-13,16
head-pats,2023-02-20,12
head-pats,2023-02-27,5
head-pats,2023-03-06,2
head-pats,2023-03-13,14
head-pats,2023-03-20,13
head-pats,2023-03-27,6
head-pats,2023-04-03,11
head-pats,2023-04-10,10
head-pats,2023-04-17,19
head-pats,2023-04-24,20
head-pats,2023-05-01,51
head-pats,2023-05-08,2
head-pats,2023-05-15,9
head-pats,2023-05-22,5
head-pats,2023-05-29,9
head-pats,2023-06-05,36
head-pats,2023-06-12,15
head-pats,2023-06-19,9
head-pats,2023-06-26,8
head-pats,2023-07-03,8
head-pats,2023-07-10,30
head-pats,2023-07-17,19
head-pats,2023-07-24,4
head-pats,2023-07-31,17
head-pats,2023-08-07,12
head-pats,2023-08-14,3
head-pats,2023-08-21,12
head-pats,2023-08-28,11
head-pats,2023-09-04,4
head-pats,2023-09-11,1
head-pats,2023-09-18,8
head-pats,2023-09-25,12
head-pats,2023-10-02,2
head-pats,2023-10-09,23
head-pats,2023-10-16,6
head-pats,2023-10-23,4
head-pats,2023-10-30,6
head-pats,2023-11-06,30
head-pats,2023-11-13,23
head-pats,2023-11-20,10
head-pats,2023-11-27,9
head-pats,2023-12-04,9
head-pats,2023-12-11,10
head-pats,2023-12-18,1
head-pats,2023-12-25,6
head-pats,2024-01-01,14
head-pats,2024-01-08,9
head-pats,2024-01-15,6
